age,gender,state,last_purchase_date,total_purchases,total_spent,avg_order_value,favorite_category,satisfaction_score,loyalty_program,days_since_last_purchase,discount_usage_rate,customer_comments,has_churned
44,Male,MI,28-03-2021,1,33.5366398584844,33.5366398584844,Electronics,2.0,No,1009,0.4656223585167314,Average,False
51,Male,PA,28-08-2020,1,91.63382808675166,91.63382808675166,Sports,3.0,No,1221,0.0833490315980981,Not Available,True
34,Not Available-,CA,2022-07-14,7,93.37442767203552,13.339203953147932,Sports,3.0,Yes,536,0.0779385232639451,Not Available,False
35,Female,TX,2021-02-16,6,154.84838245456058,25.808063742426764,Beauty,2.0,No,1049,0.6866523617925542,Shipping was late,True
31,Male,FL,09-05-2021,1,50.02864443488425,50.02864443488425,Toys,3.4008560851457657,Not Available,967,0.3335181236194373,Shipping was late,False
23,Male,GA,2023-04-29,3,76.01292736651843,25.337642455506145,Beauty,2.0,Yes,247,0.1167890477608221,Will buy again,False
18,Not Available-,IL,2022-03-26,3,104.41629213217703,34.80543071072568,Clothing,1.0,Not Available,646,0.2852834872704477,Average,False
40,Female,TX,04/29/2021,5,2608.180324790156,521.6360649580313,Clothing,3.0,Yes,977,0.8687040371602108,Not Available,False
37,Male,MI,2020-08-09,2,46.29454676998197,23.147273384990985,Sports,3.4008560851457657,Yes,1240,0.1434956597645419,Never arrived,False
32,Male,TX,03/17/2023,9,1106.510100896957,122.94556676632855,Clothing,5.0,No,290,0.9879420706289516,Terrible experience,False
56,Female,CA,24-11-2020,9,199.1681393090857,22.129793256565076,Toys,4.0,Yes,1133,0.4471853962220201,Loved the product,False
50,Female,GA,2022-10-05,6,192.9127021321453,32.15211702202422,Home,4.0,No,453,0.3645211229030729,Shipping was late,False
31,Male,FL,2021-08-06,7,93.67453854167208,13.382076934524584,Beauty,3.0,No,878,0.2202354903124784,Not Available,False
40,Male,IL,04/25/2023,4,85.12082852829329,21.28020713207332,Toys,3.0,Not Available,251,0.2482061450809993,Not Available,False
46,Female,PA,19-05-2021,6,75.54197288249554,12.590328813749258,Beauty,2.0,Yes,957,0.2067402627450176,Will buy again,False
43,Male,IL,2022-05-07,8,471.0379366401172,58.87974208001464,Beauty,3.0,No,604,0.9181768974872628,Not Available,False
43,Male,CA,2021-01-04,4,186.5266866283304,46.631671657082606,Toys,3.0,No,1092,0.659756472977344,Not Available,True
33,Male,OH,2021-12-16,2,68.23357836615354,34.11678918307677,Electronics,3.0,No,746,0.7403778784499992,Not Available,True
34,Other,PA,14-04-2021,17,3073.1611633063485,180.774186076844,Clothing,4.0,Not Available,992,0.1133856974472204,Loved the product,False
31,Male,Not Available,04/25/2023,1,29.03648097416936,29.03648097416936,Beauty,2.0,Yes,251,0.3498248821199947,Loved the product,False
40,Other,MI,2021-10-30,8,1659.3856367565395,207.42320459456744,Home,5.0,No,793,0.070436432279602,Terrible experience,False
47,Male,MI,2023-06-14,1,25.24004449104928,25.24004449104928,Sports,2.0,No,201,0.8413447416728114,Great service,False
89,Male,FL,2021-12-15,1,31.812441813855063,31.812441813855063,Clothing,5.0,No,747,0.3224542452709632,Loved the product,False
51,Female,NY,2022-05-27,1,24.85021101627279,24.85021101627279,Clothing,3.4008560851457657,No,584,0.1206094613124679,Okay,False
22,Female,OH,18-12-2021,1,83.58527236579192,83.58527236579192,Beauty,5.0,No,744,0.4838089845657882,Not Available,False
18,Female,OH,31-08-2022,1,53.41900761425738,53.41900761425738,Home,3.4008560851457657,No,488,0.9841908532411744,Not Available,True
22,Male,GA,2020-12-22,4,110.42151234163718,27.605378085409296,Clothing,3.0,No,1105,0.4261736224150445,Not Available,False
47,Female,OH,2021-04-25,8,505.5570529625796,63.19463162032245,Toys,4.0,No,981,0.6874447700037917,Shipping was late,False
38,Male,OH,03-05-2021,3,332.11719531742744,110.7057317724758,Clothing,5.0,No,973,0.0203502842685459,Great service,False
18,Female,Not Available,13-04-2020,2,92.38056111538232,46.19028055769117,Home,4.0,No,1358,0.5931224420512418,Will buy again,False
54,Female,FL,08/29/2022,3,599.9798775549256,199.9932925183085,Sports,3.0,No,490,0.9549651850093456,Not Available,False
50,Male,PA,2020-08-31,2,17.33304935548171,8.666524677740854,Beauty,3.4008560851457657,Yes,1218,0.5531581497596938,Not Available,False
31,Not Available,NY,2021-08-25,12,1205.803720483525,100.48364337362707,Beauty,4.0,Yes,859,0.6500106374528503,Not Available,False
24,Female,FL,14-05-2022,11,166.06256033646724,15.096596394224296,Not Available,5.0,Yes,597,0.3085637426958031,Shipping was late,False
45,Male,NC,11-10-2021,6,55.930616871767256,9.321769478627877,Beauty,4.0,No,812,0.0678897321964747,Will buy again,False
40,Male,Not Available,2022-01-18,3,105.9728766403149,35.3242922134383,Toys,3.4008560851457657,No,713,0.8511460330995354,Not Available,False
46,Not Available,TX,06/09/2022,1,91.52262436664388,91.52262436664388,Electronics,2.0,Yes,571,0.8745871913572737,Great service,False
37,Male,NC,08-11-2022,7,520.3623410691359,74.33747729559084,Sports,4.0,Yes,419,0.853665775106494,Terrible experience,False
20,Male,TX,03-02-2023,33,176.87806685393795,5.359941419816302,Toys,4.0,Yes,332,0.8679300006335332,Will buy again,False
26,Male,OH,01/03/2023,2,78.1374428687264,39.0687214343632,Beauty,2.0,Yes,363,0.0492210399067111,Okay,False
21,Not Available-,GA,2020-11-03,2,10.880395240769024,5.440197620384512,Toys,5.0,No,1154,0.5809506645504264,Customer support was helpful,False
56,Female,IL,25-02-2021,1,16.039260931196303,16.039260931196303,Home,3.0,Not Available,1040,0.0017966129136122,Not Available,False
25,Other,CA,07-12-2021,10,217.60589128510983,21.760589128510983,Electronics,2.0,Yes,755,0.8617131063555397,Not Available,False
43,Not Available,IL,05/06/2021,5,69.12203678225555,13.824407356451111,Beauty,3.4008560851457657,No,970,0.8913188220185273,Not Available,True
47,Not Available,CA,04/28/2023,1,23.547269979063184,23.547269979063184,Beauty,3.4008560851457657,Not Available,248,0.6008103358169566,Not Available,False
44,Female,CA,03/04/2021,2,44.805509132103055,22.402754566051527,Sports,3.4008560851457657,No,1033,0.3672110468534375,Okay,False
35,Female,TX,02/24/2023,2,38.7365160430337,19.36825802151685,Clothing,4.0,No,311,0.0432011839472209,Never arrived,False
52,Female,PA,14-03-2022,3,70.75490044363634,23.58496681454545,Home,5.0,No,658,0.3348480853523615,Not Available,False
42,Not Available,MI,2022-10-09,1,47.69553956052845,47.69553956052845,Toys,5.0,No,449,0.3629589392462581,Shipping was late,False
18,Female,OH,01/23/2023,3,279.1742416405658,93.05808054685528,Sports,3.0,No,343,0.97111362099214,Not Available,False
33,Female,CA,09-09-2021,4,16.836695117530144,4.209173779382536,Electronics,2.0,Yes,844,0.0775478927469583,Average,True
18,Female,NY,2023-01-25,1,27.98535427778895,27.98535427778895,Beauty,5.0,No,341,0.3777489667620718,Loved the product,False
36,Female,OH,10-03-2023,4,174.76258926459465,43.69064731614866,Clothing,3.4008560851457657,Yes,297,0.3532683866837911,Shipping was late,True
52,Female,MI,03/27/2022,5,273.46549319349634,54.69309863869927,Clothing,5.0,No,645,0.536629918939296,Average,False
35,Female,NC,16-09-2021,5,314.75984371648025,62.95196874329605,Clothing,4.0,No,837,0.0240192891281002,Never arrived,True
44,Male,NY,22-09-2021,1,49.41322845963826,49.41322845963826,Electronics,2.0,No,831,0.4500493495553896,Will buy again,False
37,Female,PA,2020-12-26,1,43.0980771944301,43.0980771944301,Beauty,3.0,No,1101,0.1654662427596499,Not Available,False
50,Female,TX,2023-08-04,11,272.4214847165847,24.76558951968952,Beauty,5.0,No,150,0.2476401768690018,Customer support was helpful,False
18,Female,IL,20-05-2022,12,678.485577805962,56.540464817163496,Beauty,3.4008560851457657,No,591,0.29355183548244,Not Available,False
21,Female,FL,16-01-2022,12,212.79328232272576,17.732773526893812,Not Available,4.0,No,715,0.3341924500790296,Not Available,True
40,Male,OH,2022-08-10,2,13.652624387364565,6.8263121936822815,Sports,4.0,No,509,0.8823845779434366,Shipping was late,False
42,Female,TX,20-03-2022,1,52.12939328198777,52.12939328198777,Home,2.0,No,652,0.0547017971600474,Loved the product,True
59,Female,Not Available,06/15/2021,15,230.7209342008443,15.38139561338962,Beauty,3.0,No,930,0.4742900697862576,Not Available,False
50,Male,NC,07/25/2022,3,462.7874095154956,154.26246983849853,Home,2.0,Yes,525,0.6810890961635382,Great service,False
43,Female,CA,12/06/2022,16,612.1428524397102,38.258928277481886,Home,2.0,No,391,0.3629780344290262,Great service,False
68,Male,MI,02/12/2021,1,31.632052118641635,31.632052118641635,Not Available,5.0,No,1053,0.3600022232661318,Okay,True
200,Female,TX,29-04-2022,2,21.910535476198607,10.955267738099304,Clothing,1.0,No,612,0.4699557965850711,Terrible experience,True
67,Female,NC,04/04/2021,3,16.845476195111452,5.615158731703818,Toys,1.0,No,1002,0.4862665809639696,Shipping was late,False
-17,Male,NC,10/30/2020,2,68.62195922741606,34.31097961370803,Home,3.4008560851457657,Yes,1158,0.6163901031971998,Customer support was helpful,False
23,Female,CA,03-05-2022,3,29.68915356190091,9.896384520633635,Clothing,3.0,No,608,0.1881042893282543,Not Available,False
25,Male,FL,2023-06-17,12,1892.98494304082,157.7487452534017,Electronics,4.0,No,198,0.8014640607176048,Average,False
34,Male,TX,26-01-2023,3,224.260033866041,74.75334462201367,Beauty,5.0,No,340,0.9504992661870136,Shipping was late,False
29,Male,TX,09-11-2021,2,36.20672332147219,18.10336166073609,Electronics,5.0,No,783,0.6111593115657559,Never arrived,False
29,Male,TX,2020-12-10,1,38.30963126178834,38.30963126178834,Sports,5.0,Yes,1117,0.9892637495527754,Average,False
65,Female,CA,2022-03-30,4,304.5513069485413,76.13782673713533,Clothing,5.0,Not Available,642,0.4320784427971179,Average,False
37,Female,IL,21-11-2021,2,27.397786921287658,13.698893460643829,Home,3.0,Not Available,771,0.3807641207563559,Terrible experience,False
53,Female,FL,04/14/2022,5,44.73133891779168,8.946267783558335,Beauty,5.0,Not Available,627,0.2310330970811062,Not Available,False
46,Male,MI,2023-01-01,3,113.6159011057138,37.87196703523793,Beauty,2.0,No,365,0.8639008923659689,Terrible experience,False
68,Female,GA,08/14/2022,6,498.23610992919566,83.03935165486594,Beauty,3.0,Not Available,505,0.8594224143192893,Not Available,False
18,Female,FL,2021-08-27,9,2829.9437628664564,314.43819587405073,Electronics,3.0,No,857,0.673098689969514,Not Available,False
20,Male,FL,2022-03-14,12,492.4566027057769,41.038050225481406,Electronics,4.0,No,658,0.6828722444724699,Shipping was late,False
52,Female,TX,03-03-2023,3,74.24256320086941,24.74752106695647,Clothing,4.0,No,304,0.387317401871341,Customer support was helpful,False
40,Male,NY,26-09-2020,4,109.06266764369136,27.26566691092284,Home,3.4008560851457657,No,1192,0.0168917820347513,Average,True
18,Male,FL,19-02-2021,15,517.506745190742,34.5004496793828,Electronics,4.0,No,1046,0.0940524179919596,Not Available,False
50,Male,PA,2021-04-08,5,421.6639046503368,84.33278093006736,Toys,4.0,Yes,998,0.7699643552825138,Shipping was late,False
41,Male,GA,2022-01-02,3,57.07061540155614,19.02353846718538,Electronics,4.0,No,729,0.1702009919933167,Not Available,False
32,Male,PA,2020-09-20,4,127.77153831266284,31.942884578165707,Home,2.0,No,1198,0.4168177851746505,Customer support was helpful,False
28,Not Available,MI,2021-12-30,1,96.16179905778708,96.16179905778708,Sports,5.0,No,732,0.0262088450088179,Not Available,False
56,Male,IL,12/26/2020,1,30.905850472940823,30.905850472940823,Home,3.0,Yes,1101,0.7172624488595375,Not Available,False
55,Female,IL,01/10/2022,10,910.1716630439068,91.01716630439068,Electronics,3.0,Yes,721,0.500425437146221,Not Available,True
41,Female,NY,2020-09-07,6,194.2503044289311,32.37505073815518,Not Available,3.4008560851457657,No,1211,0.0657075053582043,Terrible experience,True
29,Female,GA,2021-07-12,4,432.42638392338495,108.10659598084624,Not Available,4.0,Yes,903,0.370413276213236,Will buy again,False
30,Not Available,-,30-08-2022,9,50.09639423786597,5.5662660264295525,Beauty,5.0,Not Available,489,0.1829227412806345,Shipping was late,True
72,Female,CA,2021-06-09,25,1296.4170958780726,51.8566838351229,Home,4.0,No,936,0.5107107719554902,Loved the product,False
45,Female,IL,2021-03-04,2,43.52908373482326,21.76454186741163,Clothing,5.0,No,1033,0.2780152575317467,Never arrived,False
43,Female,OH,2023-02-07,2,78.72209507258589,39.36104753629294,Toys,3.0,No,328,0.7927079496366243,Not Available,False
52,Male,PA,02/04/2023,10,286.76152356671616,28.67615235667161,Electronics,4.0,Yes,331,0.9113033763333056,Not Available,False
18,Female,PA,2021-01-28,3,67.52073627431324,22.506912091437748,Home,3.0,Yes,1068,0.6512772115171497,Not Available,False
52,Male,TX,01-12-2020,1,73.5360447961977,73.5360447961977,Electronics,1.0,No,1126,0.6079204458736102,Not Available,True
54,Male,TX,2022-12-24,12,400.0579119866617,33.33815933222181,Clothing,2.0,No,373,0.4712582293247583,Customer support was helpful,False
50,Female,CA,01/08/2022,2,94.2110283032902,47.105514151645096,Beauty,4.0,No,723,0.6664772384333962,Will buy again,False
37,Male,MI,2022-01-24,2,38.65916504261509,19.329582521307547,Beauty,2.0,Yes,707,0.1197638324838962,Customer support was helpful,False
18,Female,FL,06/29/2021,4,169.55757124034528,42.38939281008632,Clothing,3.4008560851457657,No,916,0.8580871711984891,Loved the product,True
73,Female,FL,2020-07-11,4,221.8820019892294,55.47050049730735,Home,3.0,Not Available,1269,0.9708621769460126,Okay,True
35,Male,MI,05/10/2021,4,128.46858044971546,32.117145112428865,Toys,4.0,No,966,0.8861560793712411,Okay,False
41,Not Available,Not Available,01/16/2023,6,483.85560297259576,80.64260049543263,Clothing,3.4008560851457657,No,350,0.5997952706168197,Never arrived,False
35,Female,FL,12/14/2022,1,46.35224319294272,46.35224319294272,Electronics,5.0,No,383,0.8556472760149653,Great service,True
47,Female,PA,2022-09-27,22,316.4717167344928,14.385078033386034,Sports,3.0,No,461,0.6833684336628465,Not Available,False
57,Male,OH,28-09-2023,11,294.55772640413227,26.777975127648386,Electronics,1.0,No,95,0.0351735467843411,Not Available,False
57,Male,IL,2022-09-21,6,160.1262635374904,26.687710589581734,Beauty,4.0,-,467,0.801800118453733,Not Available,False
18,Female,IL,2021-07-25,1,93.15850035434138,93.15850035434138,Home,4.0,-,890,0.9007620858544828,Not Available,False
31,Female,FL,05/24/2021,10,526.9136237597025,52.69136237597026,Not Available,3.0,Yes,952,0.7995940438921947,Not Available,False
35,Not Available,TX,28-11-2022,1,33.754601945313304,33.754601945313304,Home,4.0,No,399,0.4294207170255805,Never arrived,False
32,Male,NC,01-01-2021,2,274.07502837881145,137.03751418940573,Sports,2.0,Yes,1095,0.8814425914057245,Great service,False
52,Not Available,CA,06/19/2021,1,31.98686034566188,31.98686034566188,Sports,4.0,Yes,926,0.969289873254841,Terrible experience,True
52,Not Available,GA,2022-11-07,1,14.255132007205413,14.255132007205413,Beauty,3.4008560851457657,No,420,0.1464921233992808,Loved the product,False
45,Male,NC,2020-12-06,2,86.95647926577011,43.47823963288506,Toys,5.0,No,1121,0.500425437146221,Customer support was helpful,False
37,Male,TX,03/22/2021,10,414.8705269929232,41.48705269929231,Clothing,4.0,Yes,1015,0.932037881174821,Not Available,False
44,Female,OH,05-07-2023,5,90.54916141798503,18.109832283597008,Toys,4.0,Not Available,180,0.015599326704176,Terrible experience,False
18,Male,OH,31-07-2021,6,251.51261180169672,41.91876863361612,Toys,1.0,Yes,884,0.3120999925238571,Will buy again,False
18,Male,TX,18-06-2022,6,201.99875975032484,33.66645995838747,Home,4.0,No,562,0.9284407547946636,Will buy again,False
46,Other,FL,01-01-2023,4,98.5246722832168,24.6311680708042,Electronics,2.0,Yes,365,0.4296573333333483,Great service,False
22,Not Available,OH,05-04-2021,4,191.41690028707347,47.85422507176837,Beauty,3.4008560851457657,Yes,1001,0.0638635595612369,Customer support was helpful,True
54,Male,TX,12/25/2020,2,5.111539293049638,2.555769646524819,Toys,3.4008560851457657,Not Available,1102,0.1216010329052095,Great service,False
32,Female,FL,2022-05-16,3,35.17985391245847,11.72661797081949,Electronics,4.0,No,595,0.7231520996981315,Okay,False
27,Not Available,FL,08-09-2021,4,76.54201333396072,19.13550333349018,Beauty,5.0,Not Available,845,0.7351343422059222,Will buy again,True
31,Female,GA,2021-04-08,3,80.3831587930749,26.794386264358295,Beauty,4.0,No,998,0.8629322199605558,Okay,False
36,Female,CA,19-04-2022,1,15.319781778451995,15.319781778451995,Sports,4.0,No,622,0.006811628137346,Loved the product,False
46,Not Available,NC,2021-07-24,3,46.84364258162094,15.61454752720698,Home,4.0,No,891,0.3980433233542831,Average,True
23,Male,OH,06/10/2020,1,70.71672618021925,70.71672618021925,Clothing,3.4008560851457657,No,1300,0.324741617927143,Okay,False
37,Male,OH,2021-05-22,14,82.94688060140054,5.924777185814324,Home,3.4008560851457657,Yes,954,0.2323461635723505,Never arrived,True
45,Female,TX,2022-08-18,4,233.02932394348716,58.25733098587178,Sports,2.0,No,501,0.5687190617478464,Average,False
67,Male,IL,2023-02-06,5,94.3745720954587,18.87491441909174,Beauty,3.0,Not Available,329,0.4251972162283751,Not Available,False
46,Male,GA,2020-09-10,1,26.734290866539343,26.734290866539343,Sports,5.0,No,1208,0.8812584997928017,Terrible experience,False
51,Female,IL,2021-12-27,2,49.978355473169,24.9891777365845,Not Available,4.0,Not Available,735,0.6036262692570027,Customer support was helpful,False
33,Female,TX,24-02-2021,5,33.88041911136782,6.776083822273564,Sports,3.0,No,1041,0.4642307642862805,Not Available,False
31,Male,NY,2023-09-08,30,3329.193484988147,110.97311616627157,Beauty,4.0,No,115,0.8836066922678302,Not Available,False
21,Female,FL,2020-11-30,1,145.52221373963485,145.52221373963485,Electronics,4.0,No,1127,0.9981354925034276,Will buy again,False
32,Female,Not Available,01/06/2022,44,6759.791503239357,153.63162507362173,Home,3.0,No,725,0.1882405332632112,Not Available,False
18,Male,GA,03-05-2020,7,141.9400190120159,20.27714557314513,Electronics,3.4008560851457657,No,1338,0.7109547983420025,Terrible experience,False
31,Female,MI,23-02-2021,2,52.70264701200007,26.351323506000035,Sports,1.0,Yes,1042,0.5505584781293975,Loved the product,True
61,Not Available,OH,24-03-2023,4,161.1113752115595,40.27784380288988,Toys,2.0,No,283,0.6473703362115761,Not Available,False
54,Female,NY,11/11/2020,4,186.57411192593688,46.64352798148422,Electronics,4.0,Yes,1146,0.6388817299941516,Loved the product,False
68,Female,GA,2021-10-09,2,84.9605599068577,42.48027995342885,Electronics,2.0,Yes,814,0.4184944646500705,Average,False
41,Female,TX,2022-11-04,5,156.5179674067026,31.303593481340524,Clothing,4.0,No,423,0.1346392450059281,Not Available,False
37,Female,CA,03-06-2021,8,418.4446095652183,52.305576195652286,Electronics,3.4008560851457657,No,942,0.1807165583963389,Great service,False
44,Other,CA,01/14/2021,4,35.203143471379775,8.800785867844944,Clothing,5.0,No,1082,0.2114214742842763,Loved the product,False
19,Male,TX,06/16/2020,4,502.9370630240008,125.7342657560002,Toys,3.4008560851457657,No,1294,0.8816503286788405,Loved the product,True
18,Not Available,OH,2022-03-18,10,445.2035314172826,44.52035314172826,Sports,4.0,No,654,0.2089109689986888,Not Available,False
51,Male,MI,04-02-2022,5,69.7596297401031,13.951925948020618,Electronics,1.0,No,696,0.5930961656821332,Will buy again,False
19,Male,IL,20-11-2022,5,283.8139749213922,56.76279498427843,Electronics,4.0,No,407,0.706373703719806,Customer support was helpful,False
29,Female,NC,06/18/2022,4,356.3751005962162,89.09377514905405,Clothing,3.0,Not Available,562,0.1189754245813755,Not Available,False
18,Not Available,NC,2021-08-06,3,133.4465210453198,44.48217368177326,Home,5.0,-,878,0.6648674496017486,Loved the product,False
39,Female,GA,2022-06-10,23,1792.150144110494,77.91957148306496,Sports,1.0,Yes,570,0.8581188960310195,Loved the product,False
68,Male,OH,2022-08-25,11,75.25965929836718,6.841787208942471,Clothing,3.4008560851457657,No,494,0.7764237980445338,Customer support was helpful,True
32,Female,FL,30-09-2020,1,42.006152911603785,42.006152911603785,Beauty,4.0,Yes,1188,0.2278808195651144,Shipping was late,False
25,Female,Not Available,26-01-2022,7,428.5362712736477,61.219467324806814,Toys,4.0,Not Available,705,0.6957028890760216,Not Available,False
50,Male,MI,12-02-2022,8,97.90815824802414,12.238519781003015,Clothing,5.0,No,688,0.3777744830215952,Average,False
30,Female,NC,2020-07-29,11,540.9556699826325,49.17778818023932,Sports,3.4008560851457657,No,1251,0.0971217649760394,Will buy again,False
56,Female,GA,01/12/2023,3,111.89508974590876,37.29836324863626,Beauty,3.0,No,354,0.8327917246598867,Not Available,False
29,Male,NC,24-11-2022,1,81.16448585157767,81.16448585157767,Clothing,4.0,No,403,0.6734116614395963,Never arrived,False
48,Male,CA,09/12/2021,1,19.312938611364523,19.312938611364523,Toys,2.0,No,841,0.6774142432005218,Not Available,False
47,Female,MI,2022-02-27,2,32.74930523686639,16.374652618433196,Sports,1.0,Not Available,673,0.7982615101085189,Customer support was helpful,False
18,Female,OH,2020-12-10,3,285.76905045186845,95.25635015062282,Clothing,1.0,Not Available,1117,0.4184429242245721,Not Available,False
41,Male,PA,25-11-2022,8,191.6171197713577,23.95213997141971,Electronics,3.0,No,402,0.500425437146221,Not Available,False
49,Female,NY,05/16/2023,1,40.48869161484237,40.48869161484237,Electronics,4.0,No,230,0.7096636432775396,Terrible experience,False
45,Male,GA,15-07-2022,7,841.7748644623916,120.25355206605596,Clothing,5.0,Not Available,535,0.3496830974830802,Customer support was helpful,False
39,Other,FL,2020-12-06,7,93.51880518376272,13.359829311966104,Home,4.0,No,1121,0.4568007077823094,Great service,False
44,Female,GA,2022-12-24,2,17.329295098684167,8.664647549342083,Toys,1.0,No,373,0.9752856515087448,Loved the product,False
24,Male,FL,03/01/2022,1,51.29063041111449,51.29063041111449,Electronics,3.4008560851457657,No,671,0.9748689257846688,Never arrived,True
41,Other,CA,2022-09-27,1,95.42243242496208,95.42243242496208,Sports,2.0,Yes,461,0.4724690472663226,Customer support was helpful,False
18,Female,PA,2022-02-01,6,267.8422655659433,44.64037759432389,Home,4.0,No,699,0.174679398825531,Never arrived,False
66,Female,PA,10/05/2021,1,17.862105826445273,17.862105826445273,Electronics,4.0,No,818,0.8941489336028857,Shipping was late,False
38,Male,MI,05/28/2022,6,1071.568078071911,178.59467967865183,Clothing,4.0,Yes,583,0.8984258427883554,Okay,False
27,Female,MI,30-08-2022,5,398.6492370952624,79.72984741905248,Clothing,5.0,No,489,0.0437109051055353,Not Available,False
33,Female,CA,26-03-2022,14,177.7778455573056,12.698417539807542,Beauty,5.0,No,646,0.4179624931021414,Okay,False
22,Male,IL,08-03-2023,7,122.76028503445134,17.53718357635019,Beauty,5.0,T,299,0.5735982922641977,Never arrived,False
33,Female,NC,2021-12-18,3,23.778154527982448,7.926051509327483,Toys,3.0,No,744,0.1281329995908917,Not Available,False
37,Female,OH,08-08-2022,4,1667.8432857873352,416.9608214468338,Home,4.0,No,511,0.678995573734593,Never arrived,False
62,Not Available,FL,02-04-2023,3,239.0433346944324,79.6811115648108,Clothing,5.0,No,274,0.9685460371092282,Will buy again,False
58,Male,NY,08-05-2021,2,91.5812762188812,45.7906381094406,Clothing,1.0,Not Available,968,0.4516904775611469,Okay,True
56,Male,NC,05/07/2023,4,69.9983477396017,17.499586934900424,Sports,2.0,Yes,239,0.3267886597065734,Shipping was late,False
66,Male,TX,2022-04-23,6,87.39063343669136,14.565105572781892,Beauty,3.0,Yes,618,0.3129292513009037,Not Available,False
43,Female,FL,2021-12-06,7,193.87940478467107,27.69705782638158,Electronics,4.0,Not Available,756,0.3774024165795564,Not Available,False
25,Male,CA,30-09-2021,8,297.2365722950318,37.154571536878976,Electronics,5.0,No,823,0.6448699542717722,Terrible experience,True
32,Female,MI,2021-12-08,4,153.7488960673258,38.43722401683145,Beauty,4.0,Yes,754,0.1953657017674216,Not Available,False
36,Male,NC,2021-04-20,8,91.46257391786928,11.432821739733662,Beauty,3.0,Yes,986,0.0416849870740522,Not Available,False
51,Other,NY,08-01-2023,7,423.8985895409873,60.55694136299819,Home,3.0,No,358,0.910452749302898,Loved the product,False
49,Male,GA,07-06-2021,21,549.7042300710826,26.176391908146798,Sports,3.4008560851457657,Yes,938,0.500425437146221,Customer support was helpful,False
71,Not Available,Not Available,02-01-2023,3,130.55061204819322,43.51687068273107,Beauty,4.0,Yes,364,0.4972195486076046,Great service,False
59,Not Available,MI,03/14/2022,7,316.6581609043928,45.236880129198966,Sports,2.0,No,658,0.0758666632396726,Shipping was late,False
45,Female,IL,02/23/2021,6,391.1018917835644,65.18364863059406,Sports,3.4008560851457657,Yes,1042,0.2122607691810593,Shipping was late,False
36,Male,FL,2021-06-18,3,91.67193150963976,30.55731050321325,Toys,5.0,No,927,0.97158154961013,Loved the product,False
33,Male,IL,2020-12-24,13,432.6472757424599,33.28055967249691,Electronics,4.0,Not Available,1103,0.8460007837577229,Okay,False
42,Male,OH,16-12-2021,2,25.31645077901802,12.65822538950901,Toys,4.0,Not Available,746,0.2063667657771385,Okay,False
18,Not Available,FL,03/15/2021,16,754.4159290010168,47.15099556256355,Home,2.0,No,1022,0.3864652038874151,Customer support was helpful,False
45,Not Available-,NY,07/10/2022,2,113.3067086650278,56.6533543325139,Not Available,3.4008560851457657,Yes,540,0.5035784173262441,Okay,True
41,Not Available,MI,06/04/2023,7,167.36253485724654,23.90893355103522,Toys,2.0,No,211,0.7970553567003983,Never arrived,False
34,Not Available-,NC,07/20/2022,2,52.17872360383218,26.08936180191609,Clothing,5.0,Yes,530,0.3286254098735819,Will buy again,False
18,Male,NY,2021-03-05,1,76.4289436606245,76.4289436606245,Toys,1.0,-,1032,0.692097321751637,Okay,False
58,Female,CA,18-06-2020,19,832.1903187307415,43.79949045951271,Clothing,4.0,No,1292,0.8480787372947445,Great service,False
36,Male,OH,02/13/2023,4,162.61765455650985,40.65441363912746,Home,3.4008560851457657,-,322,0.4638561920888171,Shipping was late,False
45,Female,OH,2021-05-10,4,67.81628891303914,16.954072228259786,Electronics,5.0,No,966,0.917649954913793,Okay,True
44,Not Available,IL,06-05-2021,3,76.4444023560153,25.4814674520051,Sports,3.4008560851457657,No,970,0.4062875879880602,Loved the product,True
49,Male,MI,2022-12-11,1,20.423705387101435,20.423705387101435,Clothing,4.0,No,386,0.500425437146221,Customer support was helpful,False
26,Female,MI,13-04-2021,4,95.3337284562367,23.83343211405917,Beauty,4.0,Yes,993,0.804136639864321,Shipping was late,False
33,Not Available,NY,09/18/2020,3,19.593167207602143,6.531055735867382,Beauty,3.0,No,1200,0.0279961261649012,Not Available,True
39,Female,MI,2022-02-09,7,395.1348766468461,56.44783952097802,Toys,3.4008560851457657,Yes,691,0.5264524702497517,Not Available,False
25,Female,NY,25-10-2021,1,32.82624213093366,32.82624213093366,Clothing,2.0,No,798,0.566965612086984,Not Available,False
19,Female,Not Available,2020-12-31,2,29.79559651881374,14.89779825940687,Electronics,5.0,Not Available,1096,0.9115473765383432,Customer support was helpful,True
30,Male,MI,26-05-2023,2,120.7753211744648,60.3876605872324,Clothing,5.0,No,220,0.0737958099867434,Customer support was helpful,False
36,Female,FL,29-01-2022,3,276.6789123190909,92.22630410636366,Beauty,5.0,No,702,0.3120962504246075,Loved the product,False
61,Male,PA,09-12-2021,3,191.0835193673384,63.69450645577947,Sports,3.4008560851457657,No,753,0.500425437146221,Okay,True
25,Female,PA,2021-07-16,7,376.9332462244444,53.84760660349205,Beauty,4.0,No,899,0.8312909858687741,Terrible experience,False
21,Male,FL,2022-09-21,4,400.9276048355276,100.23190120888192,Electronics,3.4008560851457657,Not Available,467,0.0873377658569704,Never arrived,False
18,Male,OH,04/30/2022,1,24.122534912291265,24.122534912291265,Beauty,5.0,No,611,0.6030093833205289,Okay,False
